,Climate Zone,City,U,SHGC,HeatingSource,CoolingSource,FanSource,TotalSource
276,1A,Miami,0.7000000000000001,0.5,8.15168,18979.98935,8665.355379999999,27653.49641
277,1A,Miami,0.7000000000000001,0.6000000000000001,7.837320000000001,19529.147149999997,8871.0837,28408.068169999995
278,1A,Miami,0.7000000000000001,0.65,7.7180800000000005,19836.66285,8986.45751,28830.83844
279,1A,Miami,0.7000000000000001,0.7000000000000001,7.804800000000001,20111.590119999997,9089.76505,29209.15997
280,1A,Miami,0.7000000000000001,0.75,7.78312,20375.30621,9200.325019999998,29583.41435
281,1A,Miami,0.7000000000000001,0.8500000000000001,7.86984,20928.96115,9419.291399999998,30356.122389999997
282,1A,Miami,0.7000000000000001,0.8,7.750600000000001,20651.563619999997,9308.73143,29968.045649999996
283,1A,Miami,0.7000000000000001,0.9500000000000001,7.891520000000001,21484.928,9640.189649999998,31133.009169999998
284,1A,Miami,0.7000000000000001,0.9,7.848160000000001,21215.19461,9530.67479,30753.717559999997
285,1A,Miami,0.75,0.01,18.47136,15954.775939999998,7244.5758399999995,23217.823139999997
286,1A,Miami,0.75,0.15000000000000002,12.20584,16932.112139999997,7721.7793999999985,24666.097379999996
287,1A,Miami,0.75,0.1,13.58252,16603.44088,7575.27398,24192.297379999996
