,Climate Zone,City,U,SHGC,HeatingSource,CoolingSource,FanSource,TotalSource
900,5A,Buffalo,0.35000000000000003,0.45,912.21852,2163.09267,2013.1035499999998,5088.41474
901,5A,Buffalo,0.35000000000000003,0.4,928.4351600000001,2099.75267,1981.5285599999997,5009.71639
902,5A,Buffalo,0.35000000000000003,0.55,880.7066400000001,2294.83987,2073.3715599999996,5248.91807
903,5A,Buffalo,0.35000000000000003,0.5,897.9314,2228.8395899999996,2044.96357,5171.734559999999
904,5A,Buffalo,0.35000000000000003,0.6000000000000001,871.40592,2363.4687599999997,2105.67496,5340.549639999999
905,5A,Buffalo,0.35000000000000003,0.65,863.64448,2434.12453,2138.20005,5435.969059999999
906,5A,Buffalo,0.35000000000000003,0.7000000000000001,859.6987200000001,2505.31869,2170.63013,5535.64754
907,5A,Buffalo,0.35000000000000003,0.75,855.34104,2577.24126,2203.1552199999996,5635.73752
908,5A,Buffalo,0.35000000000000003,0.8500000000000001,848.24084,2725.26684,2268.39542,5841.9030999999995
909,5A,Buffalo,0.35000000000000003,0.8,850.71236,2650.39896,2235.74365,5736.85497
910,5A,Buffalo,0.35000000000000003,0.9500000000000001,849.30316,2875.7943499999997,2333.1289,6058.226409999999
911,5A,Buffalo,0.35000000000000003,0.9,848.19748,2801.6548799999996,2300.9838499999996,5950.8362099999995
912,5A,Buffalo,0.45,0.01,1174.9367600000003,1846.20265,1763.6706299999998,4784.81004
913,5A,Buffalo,0.45,0.15000000000000002,1220.29132,1777.9537999999998,1843.13066,4841.375779999999
914,5A,Buffalo,0.45,0.1,1241.57024,1769.14954,1813.39253,4824.11231
915,5A,Buffalo,0.45,0.25,1145.65792,1874.8639999999998,1895.2278099999996,4915.7497299999995
916,5A,Buffalo,0.45,0.2,1179.43536,1823.3685799999998,1868.8467,4871.65064
917,5A,Buffalo,0.45,0.30000000000000004,1116.3032,1928.0695999999998,1922.0522999999998,4966.4251
918,5A,Buffalo,0.45,0.35000000000000003,1089.30076,1984.98059,1949.4151799999997,5023.69653
919,5A,Buffalo,0.45,0.45,1046.0925200000001,2102.2545999999998,2008.0046799999998,5156.3517999999995
920,5A,Buffalo,0.45,0.4,1066.13568,2044.0451399999997,1977.7914999999998,5087.972319999999
921,5A,Buffalo,0.45,0.55,1005.8869600000002,2225.10253,2065.77076,5296.76025
922,5A,Buffalo,0.45,0.5,1028.8569200000002,2162.55428,2038.5028899999998,5229.91409
923,5A,Buffalo,0.45,0.6000000000000001,993.24752,2290.3110599999995,2096.90237,5380.460949999999
924,5A,Buffalo,0.45,0.65,982.8736400000001,2357.26144,2128.28734,5468.422420000001
925,5A,Buffalo,0.45,0.7000000000000001,975.4157200000001,2424.6552,2159.83066,5559.90158
926,5A,Buffalo,0.45,0.75,970.9604800000001,2492.49234,2191.43732,5654.8901399999995
927,5A,Buffalo,0.45,0.8500000000000001,958.42944,2632.2520499999996,2255.03068,5845.712169999999
928,5A,Buffalo,0.45,0.8,963.7627200000001,2561.91298,2223.234,5748.9097
929,5A,Buffalo,0.45,0.9500000000000001,954.8305600000001,2774.79872,2317.5789299999997,6047.20821
930,5A,Buffalo,0.45,0.9,954.2018400000001,2705.8848,2286.85903,5946.94567
931,5A,Buffalo,0.4,0.01,1088.74792,1857.7622,1762.7522,4709.26232
932,5A,Buffalo,0.4,0.15000000000000002,1141.67964,1794.35886,1842.5605999999998,4778.599099999999
933,5A,Buffalo,0.4,0.1,1160.94232,1788.6582599999997,1812.5691100000001,4762.16969
934,5A,Buffalo,0.4,0.25,1071.21964,1893.9926799999998,1895.4178299999999,4860.630149999999
935,5A,Buffalo,0.4,0.2,1104.0756800000001,1841.13545,1868.7200199999997,4813.93115
936,5A,Buffalo,0.4,0.30000000000000004,1043.1874,1949.7318799999998,1922.7173699999998,4915.63665
937,5A,Buffalo,0.4,0.35000000000000003,1018.51556,2009.68319,1950.52363,4978.72238
938,5A,Buffalo,0.4,0.45,978.1148800000001,2130.47257,2010.1899099999998,5118.77736
939,5A,Buffalo,0.4,0.4,997.5401600000001,2070.2679,1979.4066699999998,5047.21473
940,5A,Buffalo,0.4,0.55,943.0149600000001,2258.1343399999996,2069.15945,5270.30875
941,5A,Buffalo,0.4,0.5,962.8413200000001,2193.6225499999996,2041.3215199999997,5197.785389999999
942,5A,Buffalo,0.4,0.6000000000000001,931.5787600000001,2325.08472,2100.86112,5357.524600000001
943,5A,Buffalo,0.4,0.65,922.5056800000001,2393.6186,2132.81615,5448.940430000001
944,5A,Buffalo,0.4,0.7000000000000001,917.4976,2462.6592,2164.83452,5544.99132
945,5A,Buffalo,0.4,0.75,912.84724,2532.45988,2196.8845599999995,5642.19168
946,5A,Buffalo,0.4,0.8500000000000001,903.1237600000001,2676.08333,2261.33301,5840.5401
947,5A,Buffalo,0.4,0.8,906.8635600000001,2603.7807199999997,2229.12462,5739.7689
948,5A,Buffalo,0.4,0.9500000000000001,902.60344,2823.0954699999998,2325.0213799999997,6050.720289999999
949,5A,Buffalo,0.4,0.9,900.3704000000001,2751.0778899999996,2293.50973,5944.95802
950,5A,Buffalo,0.55,0.01,1341.1681600000002,1826.44057,1765.66584,4933.27457
951,5A,Buffalo,0.55,0.15000000000000002,1372.615,1751.8893899999998,1845.25255,4969.75694
952,5A,Buffalo,0.55,0.1,1399.96432,1729.8154,1815.3244,4945.10412
953,5A,Buffalo,0.55,0.25,1290.8272,1842.7822899999999,1895.5761799999998,5029.18567
954,5A,Buffalo,0.55,0.2,1327.15204,1794.2638499999998,1869.95515,4991.37104
955,5A,Buffalo,0.55,0.30000000000000004,1259.1743999999999,1892.4725199999998,1921.5772499999998,5073.2241699999995
956,5A,Buffalo,0.55,0.35000000000000003,1230.2749600000002,1945.13973,1948.2750599999997,5123.6897500000005
957,5A,Buffalo,0.55,0.45,1180.9746400000001,2054.46457,2005.0276999999999,5240.46691
958,5A,Buffalo,0.55,0.4,1204.324,1999.83382,1975.6062699999998,5179.764090000001
959,5A,Buffalo,0.55,0.55,1134.9696800000002,2169.49001,2061.02026,5365.47995
960,5A,Buffalo,0.55,0.5,1159.79328,2111.18554,2034.6074800000001,5305.586300000001
961,5A,Buffalo,0.55,0.6000000000000001,1116.9861200000003,2231.18317,2091.1067599999997,5439.2760499999995
962,5A,Buffalo,0.55,0.65,1103.73964,2294.64985,2121.4466199999997,5519.836109999999
963,5A,Buffalo,0.55,0.7000000000000001,1094.11372,2358.93995,2151.9764999999998,5605.03017
964,5A,Buffalo,0.55,0.75,1085.53928,2423.5150799999997,2182.6964,5691.750759999999
965,5A,Buffalo,0.55,0.8500000000000001,1069.61532,2556.90912,2244.51624,5871.04068
966,5A,Buffalo,0.55,0.8,1078.2439600000002,2490.1487599999996,2213.54298,5781.9357
967,5A,Buffalo,0.55,0.9500000000000001,1060.50972,2691.09491,2304.68924,6056.2938699999995
968,5A,Buffalo,0.55,0.9,1063.33896,2626.74147,2275.52117,5965.6016
969,5A,Buffalo,0.5,0.01,1259.5212800000002,1835.56153,1764.5890599999998,4859.67187
970,5A,Buffalo,0.5,0.15000000000000002,1297.17944,1763.6389599999998,1844.0490899999998,4904.86749
971,5A,Buffalo,0.5,0.1,1321.9922000000001,1749.00742,1814.27929,4885.27891
972,5A,Buffalo,0.5,0.25,1218.6870000000001,1857.95222,1895.2594800000002,4971.8987
973,5A,Buffalo,0.5,0.2,1253.65684,1807.59692,1869.22674,4930.4805
974,5A,Buffalo,0.5,0.30000000000000004,1188.0856800000001,1908.9725899999999,1921.6405899999997,5018.6988599999995
975,5A,Buffalo,0.5,0.35000000000000003,1159.9342,1963.6666799999998,1948.6867699999998,5072.28765
976,5A,Buffalo,0.5,0.45,1114.11352,2077.1719599999997,2006.3261699999998,5197.611649999999
977,5A,Buffalo,0.5,0.4,1135.29488,2020.6093399999997,1976.5247,5132.428919999999
978,5A,Buffalo,0.5,0.55,1070.24404,2195.77611,2063.14215,5329.1623
979,5A,Buffalo,0.5,0.5,1093.7776800000001,2135.34975,2036.31766,5265.44509
980,5A,Buffalo,0.5,0.6000000000000001,1054.9488000000001,2259.08444,2093.67203,5407.70527
981,5A,Buffalo,0.5,0.65,1042.60204,2324.3563099999997,2124.51861,5491.47696
982,5A,Buffalo,0.5,0.7000000000000001,1034.3202800000001,2390.1349,2155.55521,5580.0103899999995
983,5A,Buffalo,0.5,0.75,1028.3366,2456.3251999999998,2186.7184899999997,5671.380289999999
984,5A,Buffalo,0.5,0.8500000000000001,1013.4316,2592.7595599999995,2249.4250899999997,5855.616249999999
985,5A,Buffalo,0.5,0.8,1020.8353200000001,2524.06733,2218.00845,5762.911099999999
986,5A,Buffalo,0.5,0.9500000000000001,1007.2744800000002,2731.15746,2310.76988,6049.20182
987,5A,Buffalo,0.5,0.9,1008.38016,2664.04873,2280.90507,5953.33396
988,5A,Buffalo,0.6000000000000001,0.01,1419.75816,1818.2063699999999,1766.8692999999998,5004.83383
989,5A,Buffalo,0.6000000000000001,0.15000000000000002,1447.0641200000002,1741.56497,1846.6460299999999,5035.27512
990,5A,Buffalo,0.6000000000000001,0.1,1476.41884,1718.03416,1816.6862099999998,5011.139209999999
991,5A,Buffalo,0.6000000000000001,0.25,1362.3278400000002,1828.5624599999999,1896.0195599999997,5086.90986
992,5A,Buffalo,0.6000000000000001,0.2,1399.0429200000003,1782.3242599999999,1870.9685899999997,5052.33577
993,5A,Buffalo,0.6000000000000001,0.30000000000000004,1329.4826400000002,1877.9993299999999,1921.92562,5129.40759
994,5A,Buffalo,0.6000000000000001,0.35000000000000003,1299.42332,1928.57632,1948.1800499999997,5176.17969
995,5A,Buffalo,0.6000000000000001,0.45,1246.73008,2034.70249,2004.20428,5285.63685
996,5A,Buffalo,0.6000000000000001,0.4,1272.2582800000002,1981.9719400000001,1975.09955,5229.32977
997,5A,Buffalo,0.6000000000000001,0.55,1198.73056,2146.0858799999996,2059.4050899999997,5404.221529999999
998,5A,Buffalo,0.6000000000000001,0.5,1225.72216,2089.6499400000002,2033.4040199999997,5348.77612
999,5A,Buffalo,0.6000000000000001,0.6000000000000001,1180.60608,2206.0055199999997,2089.1115499999996,5475.72315
1000,5A,Buffalo,0.6000000000000001,0.65,1164.7471600000001,2268.11039,2119.00803,5551.86558
1001,5A,Buffalo,0.6000000000000001,0.7000000000000001,1153.89632,2330.6586399999997,2149.09453,5633.64949
1002,5A,Buffalo,0.6000000000000001,0.75,1143.9126800000001,2393.77695,2179.33938,5717.02901
1003,5A,Buffalo,0.6000000000000001,0.8500000000000001,1125.85324,2524.32069,2240.20912,5890.38305
1004,5A,Buffalo,0.6000000000000001,0.8,1134.8396000000002,2458.9538099999995,2209.71091,5803.50432
1005,5A,Buffalo,0.6000000000000001,0.9500000000000001,1114.21108,2654.5477300000002,2299.17866,6067.937470000001
1006,5A,Buffalo,0.6000000000000001,0.9,1118.53624,2592.56954,2270.8340099999996,5981.939789999999
1007,5A,Buffalo,0.65,0.01,1494.9877600000002,1811.08062,1768.23111,5074.29949
1008,5A,Buffalo,0.65,0.15000000000000002,1519.26936,1734.02751,1849.78136,5103.07823
1009,5A,Buffalo,0.65,0.1,1551.16064,1704.3210499999998,1819.4731699999998,5074.95486
1010,5A,Buffalo,0.65,0.25,1430.79328,1823.40025,1901.7834999999998,5155.97703
1011,5A,Buffalo,0.65,0.2,1468.6790799999999,1776.59199,1875.6240799999998,5120.895149999999
1012,5A,Buffalo,0.65,0.30000000000000004,1396.9941600000002,1873.8505599999996,1928.92469,5199.76941
1013,5A,Buffalo,0.65,0.35000000000000003,1366.8698000000002,1924.7759199999998,1955.87586,5247.5215800000005
1014,5A,Buffalo,0.65,0.45,1312.85408,2029.25525,2012.97687,5355.0862
1015,5A,Buffalo,0.65,0.4,1338.7942,1977.28478,1983.77713,5299.856110000001
1016,5A,Buffalo,0.65,0.55,1264.84372,2137.97836,2067.86098,5470.683059999999
1017,5A,Buffalo,0.65,0.5,1291.1849200000001,2083.47429,2042.1449400000001,5416.80415
1018,5A,Buffalo,0.65,0.6000000000000001,1245.4401200000002,2195.80778,2096.77569,5538.023590000001
1019,5A,Buffalo,0.65,0.65,1228.1286400000001,2259.8445199999996,2127.40058,5615.373739999999
1020,5A,Buffalo,0.65,0.7000000000000001,1216.6707600000002,2320.7142599999997,2156.56865,5693.95367
1021,5A,Buffalo,0.65,0.75,1205.3754800000002,2383.6108799999997,2186.0534199999997,5775.039779999999
1022,5A,Buffalo,0.65,0.8500000000000001,1185.55996,2512.47611,2246.06807,5944.1041399999995
1023,5A,Buffalo,0.65,0.8,1194.4596000000001,2447.20424,2216.0132399999998,5857.6770799999995
1024,5A,Buffalo,0.65,0.9500000000000001,1170.2322,2641.49969,2304.9426,6116.674489999999
1025,5A,Buffalo,0.65,0.9,1175.87984,2578.4130499999997,2276.28125,6030.57414
1026,5A,Buffalo,0.7000000000000001,0.01,1568.3854000000001,1804.46159,1769.7195999999997,5142.566589999999
1027,5A,Buffalo,0.7000000000000001,0.15000000000000002,1587.1169200000002,1727.3451399999997,1853.1383799999999,5167.60044
1028,5A,Buffalo,0.7000000000000001,0.1,1622.0434,1693.77494,1822.41848,5138.23682
1029,5A,Buffalo,0.7000000000000001,0.25,1498.4132,1819.31482,1908.1174999999998,5225.84552
1030,5A,Buffalo,0.7000000000000001,0.2,1537.0252800000003,1772.0315099999998,1880.62794,5189.68473
1031,5A,Buffalo,0.7000000000000001,0.30000000000000004,1462.9122,1871.53865,1936.52549,5270.97634
1032,5A,Buffalo,0.7000000000000001,0.35000000000000003,1432.6902800000003,1922.8123799999998,1964.3317499999998,5319.8344099999995
1033,5A,Buffalo,0.7000000000000001,0.45,1377.6556000000003,2026.4049499999999,2022.6995599999998,5426.76011
1034,5A,Buffalo,0.7000000000000001,0.4,1404.06184,1974.24446,1993.2464599999998,5371.5527600000005
1035,5A,Buffalo,0.7000000000000001,0.55,1330.05716,2132.9745,2077.6470099999997,5540.678669999999
1036,5A,Buffalo,0.7000000000000001,0.5,1355.69376,2079.99059,2051.7726199999997,5487.456969999999
1037,5A,Buffalo,0.7000000000000001,0.6000000000000001,1310.45844,2189.3471,2105.76997,5605.575510000001
1038,5A,Buffalo,0.7000000000000001,0.65,1291.78112,2254.6823099999997,2136.6165499999997,5683.0799799999995
1039,5A,Buffalo,0.7000000000000001,0.7000000000000001,1279.3151200000002,2313.90521,2164.7711799999997,5757.99151
1040,5A,Buffalo,0.7000000000000001,0.75,1266.1336800000001,2375.34501,2193.43253,5834.91122
1041,5A,Buffalo,0.7000000000000001,0.8500000000000001,1244.20436,2502.0883499999995,2252.43374,5998.72645
1042,5A,Buffalo,0.7000000000000001,0.8,1253.8519600000002,2437.70324,2222.8856299999998,5914.44083
1043,5A,Buffalo,0.7000000000000001,0.9500000000000001,1225.6246,2631.01692,2311.02324,6167.66476
1044,5A,Buffalo,0.7000000000000001,0.9,1234.2966000000001,2567.29688,2282.10853,6083.70201
1045,5A,Buffalo,0.75,0.01,1639.40908,1798.4126199999998,1771.3030999999999,5209.1248
1046,5A,Buffalo,0.75,0.15000000000000002,1652.1786000000002,1722.1195899999998,1856.8120999999996,5231.11029
1047,5A,Buffalo,0.75,0.1,1691.4194,1685.85744,1825.61715,5202.8939900000005
1048,5A,Buffalo,0.75,0.25,1564.0927600000002,1817.858,1915.2749199999998,5297.22568
1049,5A,Buffalo,0.75,0.2,1603.53952,1768.9595199999997,1886.17019,5258.6692299999995
1050,5A,Buffalo,0.75,0.30000000000000004,1527.2259200000003,1870.49354,1944.79136,5342.51082
1051,5A,Buffalo,0.75,0.35000000000000003,1496.54872,1923.41411,1973.70607,5393.6689
1052,5A,Buffalo,0.75,0.45,1441.1129600000002,2025.67654,2033.43569,5500.22519
1053,5A,Buffalo,0.75,0.4,1468.10456,1973.80108,2003.79257,5445.6982100000005
1054,5A,Buffalo,0.75,0.55,1394.8912,2131.45434,2088.88986,5615.2354
1055,5A,Buffalo,0.75,0.5,1418.78256,2078.85047,2062.50875,5560.14178
1056,5A,Buffalo,0.75,0.6000000000000001,1374.2952,2185.73672,2116.0943899999997,5676.12631
1057,5A,Buffalo,0.75,0.65,1355.0,2251.70533,2146.87763,5753.58296
1058,5A,Buffalo,0.75,0.7000000000000001,1340.8429600000002,2309.40807,2173.70212,5823.95315
1059,5A,Buffalo,0.75,0.75,1326.18728,2369.20103,2201.47671,5896.86502
1060,5A,Buffalo,0.75,0.8500000000000001,1302.82708,2493.91749,2259.2744599999996,6056.0190299999995
1061,5A,Buffalo,0.75,0.8,1313.63456,2430.92586,2230.3280799999998,5974.888499999999
1062,5A,Buffalo,0.75,0.9500000000000001,1281.03868,2621.04087,2317.00887,6219.08842
1063,5A,Buffalo,0.75,0.9,1291.315,2557.57419,2288.25251,6137.1417
1064,5A,Buffalo,0.8500000000000001,0.01,1775.92804,1787.04309,1774.3117499999998,5337.28288
1065,5A,Buffalo,0.8500000000000001,0.15000000000000002,1786.82224,1708.05811,1859.72574,5354.60609
1066,5A,Buffalo,0.8500000000000001,0.1,1830.19308,1674.0762,1828.4674499999999,5332.73673
1067,5A,Buffalo,0.8500000000000001,0.25,1696.75268,1803.41648,1920.31045,5420.47961
1068,5A,Buffalo,0.8500000000000001,0.2,1737.5436000000002,1754.92971,1890.3822999999998,5382.8556100000005
1069,5A,Buffalo,0.8500000000000001,0.30000000000000004,1658.80184,1853.5817599999998,1949.89023,5462.27383
1070,5A,Buffalo,0.8500000000000001,0.35000000000000003,1625.98916,1907.13573,1979.5016799999999,5512.62657
1071,5A,Buffalo,0.8500000000000001,0.45,1568.277,2005.15438,2039.2313,5612.662679999999
1072,5A,Buffalo,0.8500000000000001,0.4,1595.8106000000002,1955.52749,2009.74653,5561.08462
1073,5A,Buffalo,0.8500000000000001,0.55,1519.99564,2109.82373,2095.7622499999998,5725.58162
1074,5A,Buffalo,0.8500000000000001,0.5,1543.0631600000002,2056.71314,2068.01933,5667.7956300000005
1075,5A,Buffalo,0.8500000000000001,0.6000000000000001,1499.46468,2161.9208799999997,2122.27004,5783.6556
1076,5A,Buffalo,0.8500000000000001,0.65,1476.68984,2227.06607,2152.9266,5856.68251
1077,5A,Buffalo,0.8500000000000001,0.7000000000000001,1459.3892,2282.33022,2178.6426399999996,5920.3620599999995
1078,5A,Buffalo,0.8500000000000001,0.75,1442.7606400000002,2339.43123,2205.40379,5987.595660000001
1079,5A,Buffalo,0.8500000000000001,0.8500000000000001,1416.4953200000002,2461.04403,2261.83973,6139.379080000001
1080,5A,Buffalo,0.8500000000000001,0.8,1428.4301600000001,2399.50922,2233.5900899999997,6061.5294699999995
1081,5A,Buffalo,0.8500000000000001,0.9500000000000001,1390.16496,2584.17699,2318.2439999999997,6292.58595
1082,5A,Buffalo,0.8500000000000001,0.9,1403.4222800000002,2521.97711,2290.0577,6215.45709
1083,5A,Buffalo,0.8,0.01,1708.2647600000003,1792.3003099999996,1772.63324,5273.19831
1084,5A,Buffalo,0.8,0.15000000000000002,1721.94484,1713.6003600000001,1857.6038499999997,5293.14905
1085,5A,Buffalo,0.8,0.1,1762.7357600000003,1678.6683499999997,1826.53558,5267.93969
1086,5A,Buffalo,0.8,0.25,1632.5256800000002,1809.9088299999999,1917.96687,5360.40138
1087,5A,Buffalo,0.8,0.2,1672.7204,1760.8519999999999,1888.0703899999999,5321.64279
1088,5A,Buffalo,0.8,0.30000000000000004,1595.3770000000002,1861.34091,1947.8000099999997,5404.51792
1089,5A,Buffalo,0.8,0.35000000000000003,1563.5941200000002,1915.3699299999998,1977.4747999999997,5456.43885
1090,5A,Buffalo,0.8,0.45,1506.80336,2015.7955,2037.6477999999997,5560.24666
1091,5A,Buffalo,0.8,0.4,1534.36948,1964.8701399999998,2007.878,5507.11762
1092,5A,Buffalo,0.8,0.55,1460.33228,2122.61841,2094.84382,5677.79451
1093,5A,Buffalo,0.8,0.5,1483.17216,2068.77941,2066.87921,5618.83078
1094,5A,Buffalo,0.8,0.6000000000000001,1439.94224,2176.01403,2121.76332,5737.71959
1095,5A,Buffalo,0.8,0.65,1418.04544,2242.9327399999997,2152.98994,5813.9681199999995
1096,5A,Buffalo,0.8,0.7000000000000001,1401.883,2300.0970899999998,2179.33938,5881.31947
1097,5A,Buffalo,0.8,0.75,1386.4360000000001,2358.68659,2206.60725,5951.72984
1098,5A,Buffalo,0.8,0.8500000000000001,1362.13272,2483.21303,2264.0883,6109.43405
1099,5A,Buffalo,0.8,0.8,1373.22204,2420.1580599999998,2235.33194,6028.71204
1100,5A,Buffalo,0.8,0.9500000000000001,1336.65872,2609.19629,2321.6010199999996,6267.456029999999
1101,5A,Buffalo,0.8,0.9,1348.9512800000002,2545.5712599999997,2292.78132,6187.30386
1102,5A,Buffalo,0.9500000000000001,0.01,1922.4089600000002,1778.20716,1777.92213,5478.53825
1103,5A,Buffalo,0.9500000000000001,0.15000000000000002,1913.33588,1698.20874,1864.3495599999997,5475.894179999999
1104,5A,Buffalo,0.9500000000000001,0.1,1962.12672,1662.9917,1832.7429,5457.86132
1105,5A,Buffalo,0.9500000000000001,0.25,1821.2067200000001,1792.8387,1925.6626799999997,5539.7081
1106,5A,Buffalo,0.9500000000000001,0.2,1863.8946400000002,1745.1436799999997,1895.4811699999998,5504.51949
1107,5A,Buffalo,0.9500000000000001,0.30000000000000004,1781.7491200000002,1842.0222099999999,1955.14745,5578.91878
1108,5A,Buffalo,0.9500000000000001,0.35000000000000003,1747.18036,1891.74411,1984.0304899999999,5622.95496
1109,5A,Buffalo,0.9500000000000001,0.45,1687.32188,1988.0525799999998,2043.2850599999997,5718.659519999999
1110,5A,Buffalo,0.9500000000000001,0.4,1715.9503200000001,1940.64259,2014.3386799999998,5670.93159
1111,5A,Buffalo,0.9500000000000001,0.55,1635.39828,2087.71807,2098.39086,5821.50721
1112,5A,Buffalo,0.9500000000000001,0.5,1659.7557600000002,2037.2677599999997,2071.47136,5768.49488
1113,5A,Buffalo,0.9500000000000001,0.6000000000000001,1614.6505200000001,2137.4082999999996,2124.0435599999996,5876.102379999999
1114,5A,Buffalo,0.9500000000000001,0.65,1589.78356,2200.0198899999996,2153.81336,5943.6168099999995
1115,5A,Buffalo,0.9500000000000001,0.7000000000000001,1571.3989200000003,2251.76867,2178.2309299999997,6001.39852
1116,5A,Buffalo,0.9500000000000001,0.75,1553.8164400000003,2305.7343499999997,2203.85196,6063.40275
1117,5A,Buffalo,0.9500000000000001,0.8500000000000001,1525.5132,2421.64655,2258.2293499999996,6205.389099999999
1118,5A,Buffalo,0.9500000000000001,0.8,1537.9900400000001,2362.7086799999997,2231.02482,6131.72354
1119,5A,Buffalo,0.9500000000000001,0.9500000000000001,1496.7980400000001,2539.04724,2312.48006,6348.325339999999
1120,5A,Buffalo,0.9500000000000001,0.9,1510.7057600000003,2479.9193499999997,2285.46555,6276.09066
1121,5A,Buffalo,0.9,0.01,1842.8325200000002,1782.48261,1776.0219299999999,5401.33706
1122,5A,Buffalo,0.9,0.15000000000000002,1850.7132000000001,1702.8959,1862.0059800000001,5415.6150800000005
1123,5A,Buffalo,0.9,0.1,1895.8834800000002,1668.7239699999998,1830.5259999999998,5395.133449999999
1124,5A,Buffalo,0.9,0.25,1759.89568,1797.4941900000001,1922.84405,5480.23392
1125,5A,Buffalo,0.9,0.2,1801.41288,1749.5141399999998,1892.8525599999998,5443.77958
1126,5A,Buffalo,0.9,0.30000000000000004,1720.8174800000002,1847.37444,1952.3921599999999,5520.5840800000005
1127,5A,Buffalo,0.9,0.35000000000000003,1687.1809600000001,1899.3765799999999,1981.71858,5568.2761199999995
1128,5A,Buffalo,0.9,0.45,1628.55824,1996.0334199999998,2041.1315,5665.72316
1129,5A,Buffalo,0.9,0.4,1656.38452,1947.64166,2011.9000899999999,5615.92627
1130,5A,Buffalo,0.9,0.55,1578.42324,2097.7891299999997,2096.8707,5773.08307
1131,5A,Buffalo,0.9,0.5,1601.5341200000003,2046.5154,2069.60283,5717.65235
1132,5A,Buffalo,0.9,0.6000000000000001,1557.28524,2149.1262,2122.99845,5829.40989
1133,5A,Buffalo,0.9,0.65,1533.2529600000003,2212.6878899999997,2153.21163,5899.15248
1134,5A,Buffalo,0.9,0.7000000000000001,1515.5078800000001,2266.1785199999995,2178.2625999999996,5959.948999999999
1135,5A,Buffalo,0.9,0.75,1498.6191600000002,2321.91772,2204.51703,6025.0539100000005
1136,5A,Buffalo,0.9,0.8500000000000001,1471.51916,2440.61688,2259.93953,6172.075570000001
1137,5A,Buffalo,0.9,0.8,1483.46484,2380.28553,2232.13327,6095.88364
1138,5A,Buffalo,0.9,0.9500000000000001,1443.84464,2560.89954,2315.2036799999996,6319.947859999999
1139,5A,Buffalo,0.9,0.9,1457.44884,2499.93479,2287.61911,6245.00274
1140,5B,Denver,0.01,0.01,278.45792,2152.67324,1754.32798,4185.45914
1141,5B,Denver,0.01,0.15000000000000002,647.06128,2246.92316,1879.2027899999998,4773.1872299999995
1142,5B,Denver,0.01,0.1,524.5367600000001,2287.36575,1831.95115,4643.85366
1143,5B,Denver,0.01,0.25,657.2834,2462.7225399999998,1973.5160499999997,5093.521989999999
1144,5B,Denver,0.01,0.2,666.96352,2342.69324,1926.1377300000001,4935.79449
1145,5B,Denver,0.01,0.30000000000000004,650.942,2593.3929599999997,2019.8175899999999,5264.15255
1146,5B,Denver,0.01,0.35000000000000003,646.61684,2724.22173,2065.89744,5436.7360100000005
1147,5B,Denver,0.01,0.45,635.2998800000001,3001.8726199999996,2177.43918,5814.61168
1148,5B,Denver,0.01,0.4,641.4028000000001,2861.7012,2120.24316,5623.34716
1149,5B,Denver,0.01,0.55,624.17804,3253.9974899999997,2287.9358099999995,6166.1113399999995
1150,5B,Denver,0.01,0.5,630.4544000000001,3129.4710499999997,2232.19661,5992.12206
1151,5B,Denver,0.01,0.6000000000000001,621.3921600000001,3375.4836099999998,2344.08672,6340.96249
1152,5B,Denver,0.01,0.65,617.76076,3494.84784,2400.77602,6513.384619999999
1153,5B,Denver,0.01,0.7000000000000001,614.7364000000001,3611.4567799999995,2457.9720399999997,6684.165219999999
1154,5B,Denver,0.01,0.75,608.9261600000001,3728.5090999999998,2515.26307,6852.69833
1155,5B,Denver,0.01,0.8500000000000001,600.0915600000001,3976.77023,2631.1119299999996,7207.97372
1156,5B,Denver,0.01,0.8,604.89368,3847.1765899999996,2573.09249,7025.162759999999
1157,5B,Denver,0.01,0.9500000000000001,590.0862400000001,4243.1466,2748.16425,7581.39709
1158,5B,Denver,0.01,0.9,594.8558400000001,4102.025079999999,2689.5747499999998,7386.455669999999
1159,5B,Denver,0.05,0.01,327.93168000000003,2096.30064,1739.03137,4163.26369
1160,5B,Denver,0.05,0.15000000000000002,676.56776,2169.20498,1859.1556799999998,4704.92842
1161,5B,Denver,0.05,0.1,563.6149600000001,2208.41244,1813.51921,4585.546609999999
1162,5B,Denver,0.05,0.25,679.60296,2381.67901,1951.22037,5012.50234
1163,5B,Denver,0.05,0.2,692.0798000000001,2263.42323,1904.6337999999998,4860.1368299999995
1164,5B,Denver,0.05,0.30000000000000004,673.60844,2509.08742,1997.14187,5179.837729999999
1165,5B,Denver,0.05,0.35000000000000003,665.6844000000001,2637.69929,2042.20828,5345.59197
1166,5B,Denver,0.05,0.45,653.8796400000001,2913.3866399999997,2151.91316,5719.17944
1167,5B,Denver,0.05,0.4,659.9392,2774.6086999999998,2095.82559,5530.37349
1168,5B,Denver,0.05,0.55,643.1372,3163.70632,2260.06621,6066.909729999999
1169,5B,Denver,0.05,0.5,648.65476,3040.2249899999997,2205.5621399999995,5894.441889999999
1170,5B,Denver,0.05,0.6000000000000001,637.3594800000001,3285.95252,2315.45704,6238.769039999999
1171,5B,Denver,0.05,0.65,632.243,3405.00005,2371.22791,6408.470960000001
