,Climate Zone,City,U,SHGC,HeatingSource,CoolingSource,FanSource,TotalSource
195,4B,Albuquerque,0.55,0.30000000000000004,172.44781999999998,805.77981,956.02229,1934.24992
196,4B,Albuquerque,0.55,0.35000000000000003,165.67788,822.7866,964.6048599999999,1953.06934
197,4B,Albuquerque,0.55,0.45,153.31064,857.43358,982.0233599999999,1992.76758
198,4B,Albuquerque,0.55,0.4,159.33049,840.04675,973.3141099999999,1972.69135
199,4B,Albuquerque,0.55,0.55,142.01103999999998,891.6371800000001,997.4149799999999,2031.0632
200,4B,Albuquerque,0.55,0.5,147.66083999999998,874.7253999999999,990.7326099999999,2013.1188499999998
201,4B,Albuquerque,0.55,0.6000000000000001,136.88963999999999,909.2457,1006.02922,2052.16456
202,4B,Albuquerque,0.55,0.65,132.05327,926.7908799999999,1014.5167799999998,2073.36093
203,4B,Albuquerque,0.55,0.7000000000000001,127.44943,944.46274,1023.1310199999999,2095.04319
204,4B,Albuquerque,0.55,0.75,123.04645,962.10293,1031.77693,2116.92631
205,4B,Albuquerque,0.55,0.8500000000000001,114.93723,997.7000099999999,1048.9737400000001,2161.6109800000004
206,4B,Albuquerque,0.55,0.8,118.89683000000001,979.8381299999999,1040.3595,2139.09446
207,4B,Albuquerque,0.55,0.9500000000000001,107.86313000000001,1032.03029,1065.47381,2205.36723
208,4B,Albuquerque,0.55,0.9,111.17849,1015.4352099999999,1057.55631,2184.17001
209,4B,Albuquerque,0.5,0.01,216.74053999999998,705.9243,900.3781,1823.04294
210,4B,Albuquerque,0.5,0.15000000000000002,187.15204999999997,760.23835,929.9578799999999,1877.34828
211,4B,Albuquerque,0.5,0.1,196.67982999999998,740.9196499999999,919.53845,1857.1379299999999
212,4B,Albuquerque,0.5,0.25,171.62524999999997,794.50529,947.09135,1913.2218899999998
213,4B,Albuquerque,0.5,0.2,179.11360999999997,777.3401499999999,938.44544,1894.8991999999998
214,4B,Albuquerque,0.5,0.30000000000000004,164.78113,811.5754199999999,955.7055899999999,1932.0621399999998
215,4B,Albuquerque,0.5,0.35000000000000003,158.21205,828.6455499999998,964.4148399999999,1951.2724399999997
216,4B,Albuquerque,0.5,0.45,146.2782,863.54589,981.73833,1991.56242
217,4B,Albuquerque,0.5,0.4,152.06551999999996,846.0323799999999,973.1557599999999,1971.2536599999999
218,4B,Albuquerque,0.5,0.55,135.41198999999997,897.9078399999999,997.16162,2030.4814499999998
219,4B,Albuquerque,0.5,0.5,140.82925999999998,880.8377099999999,990.47925,2012.1462199999999
220,4B,Albuquerque,0.5,0.6000000000000001,130.48061,915.5797,1005.8075299999998,2051.86784
221,4B,Albuquerque,0.5,0.65,125.81343,933.3149,1014.4534399999999,2073.58177
222,4B,Albuquerque,0.5,0.7000000000000001,121.36793999999999,951.08177,1023.1310199999999,2095.58073
223,4B,Albuquerque,0.5,0.75,117.12331,968.7852999999999,1031.8086,2117.71721
224,4B,Albuquerque,0.5,0.8500000000000001,109.34163,1004.66741,1049.10042,2163.1094599999997
225,4B,Albuquerque,0.5,0.8,113.14287999999999,986.67885,1040.4545099999998,2140.27624
226,4B,Albuquerque,0.5,0.9500000000000001,102.48921999999999,1039.47274,1065.82218,2207.7841399999998
227,4B,Albuquerque,0.5,0.9,105.70957000000001,1022.5609599999999,1057.71466,2185.9851900000003
228,4B,Albuquerque,0.6000000000000001,0.01,236.13533,694.9981499999999,900.15641,1831.28989
229,4B,Albuquerque,0.6000000000000001,0.15000000000000002,203.90229,749.5338899999999,929.32448,1882.76066
230,4B,Albuquerque,0.6000000000000001,0.1,214.24434999999997,730.0885099999999,918.7150299999998,1863.0478899999998
231,4B,Albuquerque,0.6000000000000001,0.25,187.32868,783.38912,946.48962,1917.20742
232,4B,Albuquerque,0.6000000000000001,0.2,195.33544999999998,766.38233,937.87538,1899.59316
233,4B,Albuquerque,0.6000000000000001,0.30000000000000004,180.0195,800.20589,955.07219,1935.29758
234,4B,Albuquerque,0.6000000000000001,0.35000000000000003,173.01703,817.1493399999999,963.7180999999999,1953.88447
235,4B,Albuquerque,0.6000000000000001,0.45,160.25891,851.66964,982.0867000000001,1994.01525
236,4B,Albuquerque,0.6000000000000001,0.4,166.46877999999998,834.34615,972.49069,1973.30562
237,4B,Albuquerque,0.6000000000000001,0.55,148.58926,885.7465599999999,997.2566299999999,2031.5924499999999
238,4B,Albuquerque,0.6000000000000001,0.5,154.40824999999998,868.89812,990.9859700000001,2014.29234
